region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Sub-Saharan Africa,SSA,Seychelles,SYC,2018,national,HBS,national,2018.08,income,2,2013 - 2018,2.15,0.00511004,0.001129794,3.38E-04,0.001350742,22.2515614,19.49796447,0.184473599,0.321253197,0.281675198,0.02622174,0.044970545,0.056742206,0.068952653,0.081730169,0.095269246,0.108975526,0.126258909,0.152161557,0.238717449,1.038750445,9.027125359,96831.04,16110.99086,5448.092736,FALSE,micro,survey,10.89898224,0.174177815,1.700452849,
Middle East & North Africa,MNA,Syrian Arab Republic,SYR,1996,national,HIES,national,1996.75,consumption,0,1996 - 2003,2.15,0.023783547,0.003832727,0.001037648,0.004548099,7.433380187,5.781821345,0.203942903,0.351693822,0.286154306,0.03262261,0.045370741,0.054534476,0.063347207,0.072642964,0.083539542,0.097196608,0.116566747,0.148141334,0.286037771,0.079886553,151.7780521,15005216.75,1296.8726,1930.442246,FALSE,micro,survey,4.040910673,0.248119398,4.840041621,
Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2003,national,HIES,national,2003.5,consumption,0,1996 - 2003,2.15,0.010559967,0.001537014,3.82E-04,0.001790426,9.35745117,6.995546707,0.230138831,0.375146032,0.319974936,0.030096363,0.042131041,0.051127776,0.059959886,0.069310716,0.080957279,0.095758981,0.117659214,0.153537004,0.299461738,0.082007316,151.7780521,17847681.5,1328.2399,1801.019606,FALSE,micro,survey,4.647773353,0.233282938,4.033780999,
Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2006,national,HIES,national,2006.83,consumption,1,2006 - 2009,2.15,0.01786,7.81E-04,4.55E-05,8.04E-04,9.731649233,7.244702678,0.266193826,0.401472513,0.359436549,0.025493158,0.035854952,0.046104507,0.056706565,0.068211942,0.081425129,0.097772687,0.120397615,0.159006079,0.309027367,0.102065279,151.7780521,20486935.68,1570.1437,1903.608473,FALSE,group,survey,4.772351339,0.27841,4.186930166,
Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2009,national,HIES,national,2009,consumption,1,2006 - 2009,2.15,0.01225,3.60E-04,1.41E-05,3.67E-04,9.656133123,7.121560071,0.269067659,0.403947759,0.35147508,0.026202936,0.036348479,0.046328709,0.056609941,0.067734075,0.080484548,0.096246786,0.118081561,0.15553505,0.316427915,0.122368747,151.7780521,21827220,1648.8588,2144.558618,FALSE,group,survey,4.710780036,0.27451,4.197334557,
Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2022,national,HNAP,national,2022,consumption,2,2022,2.15,0.248359324,0.059360536,0.021347436,0.075280558,3.323895511,2.959132844,0.116504382,0.26628007,0.229385414,0.037975411,0.054127715,0.065835703,0.073671029,0.084447115,0.09405746,0.106763478,0.123928936,0.148192618,0.211000534,10.86333234,151.7780521,22125249,356.50226,,FALSE,micro,survey,2.629566422,0.398973284,9.533109439,
Sub-Saharan Africa,SSA,Chad,TCD,2003,national,ECOSIT-II,national,2003,consumption,0,2003 - 2011,2.15,0.577902446,0.231430441,0.118465212,0.339205472,2.510003054,1.84611956,0.266368132,0.39809613,0.361270585,0.024827986,0.038287743,0.047519548,0.05672043,0.067261973,0.081763815,0.098403039,0.120466,0.157686624,0.307062843,0.735896436,237.6564178,9196366,473.4680217,,FALSE,micro,survey,2.15,0.577902446,16.45381952,
Sub-Saharan Africa,SSA,Chad,TCD,2011,national,ECOSIT-III,national,2011,consumption,0,2003 - 2011,2.15,0.366167267,0.143156343,0.075393228,0.214054268,3.811322819,2.837136526,0.331134861,0.433197563,0.379391815,0.017824209,0.030810386,0.04247232,0.054599317,0.067195205,0.080763459,0.096576017,0.121751065,0.163695211,0.324312812,0.895141573,237.6564178,12317730,703.1232151,534.2145225,FALSE,micro,survey,2.568568263,0.457975186,12.60687734,
Sub-Saharan Africa,SSA,Chad,TCD,2018,national,EHCVM,national,2018.5,consumption,1,2018 - 2022,2.15,0.308829426,0.084165905,0.032553231,0.109197396,3.81303182,2.879394803,0.23072245,0.374991545,0.32056078,0.0291696,0.041769362,0.050792722,0.06034774,0.069930654,0.081590266,0.096732699,0.117741142,0.154929642,0.296996173,1.037678783,237.6564178,15865538,653.3497615,500.7298649,FALSE,micro,survey,2.589697401,0.431610261,9.994390929,
Sub-Saharan Africa,SSA,Chad,TCD,2022,national,EHCVM,national,2022,consumption,1,2018 - 2022,2.15,0.308452353,0.084651887,0.033917102,0.111997232,3.884322383,3.10666894,0.232311336,0.373574988,0.300916498,0.028078028,0.04084371,0.050333049,0.059551088,0.074303735,0.084713742,0.097355037,0.116201884,0.153369937,0.295249789,1.075929712,237.6564178,17723315,590.3051762,465.8087806,FALSE,micro,survey,2.70333447,0.41365736,9.980662062,
Sub-Saharan Africa,SSA,Togo,TGO,2006,national,QUIBB,national,2006,consumption,0,2006 - 2015,2.15,0.609691554,0.249264702,0.128403314,0.364084916,2.53954871,1.754742175,0.29393399,0.422112554,0.390216103,0.0246589,0.035947734,0.044252901,0.05321027,0.063592463,0.075425259,0.093646338,0.118051513,0.164843877,0.326370745,0.776865113,246.5964813,5874240,643.6897467,497.950837,FALSE,micro,survey,2.15,0.609691554,16.77362901,
Sub-Saharan Africa,SSA,Togo,TGO,2011,national,QUIBB,national,2011,consumption,0,2006 - 2015,2.15,0.588872076,0.266757872,0.151077592,0.413914896,2.662385057,1.77837831,0.361856671,0.460121896,0.448322317,0.019172166,0.029198119,0.038173195,0.048636682,0.059934282,0.074336574,0.093169422,0.121305859,0.170996054,0.345077647,0.928794004,246.5964813,6748672,680.4724923,560.610416,FALSE,micro,survey,2.15,0.588872076,18.37679384,
Sub-Saharan Africa,SSA,Togo,TGO,2015,national,QUIBB,national,2015,consumption,0,2006 - 2015,2.15,0.546921615,0.234590397,0.129720775,0.362013009,2.729581588,1.935272105,0.321115517,0.430230905,0.417081958,0.019024397,0.031579676,0.042725378,0.052638227,0.065084942,0.079097982,0.099037457,0.125004517,0.170324296,0.315483128,0.997099066,246.5964813,7473229,770.1433793,596.8122649,FALSE,micro,survey,2.15,0.546921615,17.22178006,
Sub-Saharan Africa,SSA,Togo,TGO,2018,national,EHCVM,national,2018.43,consumption,1,2018 - 2021,2.15,0.284347966,0.085312738,0.035975514,0.114309904,4.547872697,3.205245351,0.303379913,0.42534237,0.379066373,0.02289181,0.034670912,0.044114192,0.054374985,0.064512761,0.077368889,0.093801884,0.117632355,0.160385175,0.330247036,0.997015024,246.5964813,8131137.45,812.4575894,622.9455324,FALSE,micro,survey,2.752622675,0.412590083,9.594822665,
Sub-Saharan Africa,SSA,Togo,TGO,2021,national,EHCVM,national,2021.63,consumption,1,2018 - 2021,2.15,0.265918293,0.071441971,0.027475393,0.092370335,4.182062204,3.201138696,0.236973791,0.378580049,0.322526755,0.027850985,0.040278791,0.0499807,0.05995758,0.071054533,0.082683258,0.097141635,0.118650065,0.156059425,0.296343027,1.090814517,246.5964813,8773267.1,859.1973029,676.7247376,FALSE,micro,survey,2.750569348,0.404552826,9.256145814,
East Asia & Pacific,EAP,Thailand,THA,1981,national,SES,national,1981,consumption,0,1981 - 1988,2.15,0.22728,0.058302496,0.019734437,0.071825073,5.658115204,3.79387177,0.339805359,0.452168199,0.411345972,0.022922559,0.03125336,0.040101321,0.049808216,0.060879264,0.07415141,0.091208344,0.115659847,0.158937603,0.355078076,0.327878904,13.28730679,46727292,1533.445421,952.7389092,FALSE,group,survey,3.046935885,0.3889,7.99647411,
East Asia & Pacific,EAP,Thailand,THA,1988,national,SES,national,1988,consumption,0,1981 - 1988,2.15,0.17636,0.032356783,0.007849096,0.03719844,5.914110808,3.97469648,0.314902623,0.438385946,0.384212079,0.026840013,0.03432542,0.042358797,0.051252562,0.061478278,0.073826466,0.089803268,0.112857939,0.153972112,0.353285144,0.400870869,13.28730679,53410965,2162.395392,1188.735429,FALSE,group,survey,3.13734824,0.36934,7.189070007,
East Asia & Pacific,EAP,Thailand,THA,1990,national,SES,national,1990,consumption,1,1990 - 1999,2.15,0.123450108,0.025394286,0.008075929,0.031211919,6.613304573,4.216931406,0.338346804,0.452656486,0.406374888,0.024511916,0.034641812,0.041773979,0.049243363,0.058765356,0.070292305,0.086632849,0.111741119,0.161237368,0.361159932,0.447105337,13.28730679,55228410,2608.168363,1443.093744,FALSE,micro,survey,3.258465703,0.352151177,6.728274272,
East Asia & Pacific,EAP,Thailand,THA,1992,national,SES,national,1992,consumption,1,1990 - 1999,2.15,0.089950076,0.017018403,0.004987123,0.02048486,7.960513164,4.856117796,0.38063668,0.478579578,0.437285089,0.022508648,0.031373636,0.038440622,0.046214457,0.05553096,0.067370138,0.084186444,0.110422877,0.157487931,0.386464286,0.49219742,13.28730679,56939020,2968.315088,1603.974376,FALSE,micro,survey,3.578058898,0.334565615,5.964262301,
East Asia & Pacific,EAP,Thailand,THA,1994,national,SES,national,1994,consumption,1,1990 - 1999,2.15,0.045039865,0.008025684,0.002213302,0.009510014,8.369532593,5.600155316,0.312414829,0.434702118,0.383295797,0.025344655,0.036011221,0.043872743,0.051894962,0.061511917,0.073687919,0.090463595,0.113650891,0.154825403,0.348736694,0.53416773,13.28730679,58610010,3371.285825,1822.48825,FALSE,micro,survey,3.950077658,0.29411943,5.114533242,
East Asia & Pacific,EAP,Thailand,THA,1996,national,SES,national,1996,consumption,1,1990 - 1999,2.15,0.030861952,0.00529571,0.001400559,0.00622039,9.088004905,6.15615852,0.303780205,0.429049214,0.37568343,0.025657404,0.036262672,0.044486839,0.053088016,0.062503147,0.074102666,0.090336717,0.114259056,0.156580869,0.342722615,0.598059724,13.28730679,60211096,3748.656405,2017.589142,FALSE,micro,survey,4.22807926,0.27359414,4.660208037,
East Asia & Pacific,EAP,Thailand,THA,1998,national,SES,national,1998,consumption,1,1990 - 1999,2.15,0.021752709,0.003617298,9.68E-04,0.004263625,9.08613162,6.295674778,0.281079614,0.414557947,0.38623957,0.026819734,0.036919653,0.04486315,0.053713445,0.063614049,0.076744212,0.093841456,0.118687346,0.161723192,0.323073762,0.68220855,13.28730679,61745217,3283.480651,1741.871049,FALSE,micro,survey,4.297837389,0.279193149,4.536170025,
East Asia & Pacific,EAP,Thailand,THA,1999,national,SES,national,1999,consumption,1,1990 - 1999,2.15,0.039505312,0.006043135,0.00142724,0.006951555,8.683802284,5.869728369,0.305118882,0.430915875,0.389595007,0.025441513,0.035412672,0.043636317,0.052223163,0.062149571,0.074199509,0.090949763,0.115395112,0.160355286,0.340237093,0.684150951,13.28730679,62442651,3395.260823,1792.449562,FALSE,micro,survey,4.084864184,0.287034035,4.909523759,
East Asia & Pacific,EAP,Thailand,THA,2000,national,SES,national,2000,consumption,2,2000 - 2013,2.15,0.039674914,0.006434442,0.0017197,0.007582207,8.566592841,5.805041328,0.301708317,0.428336678,0.389658537,0.025600717,0.035955665,0.043702407,0.05228021,0.062305693,0.074163184,0.09116323,0.117584512,0.160382313,0.336862069,0.695042397,13.28730679,63066603,3511.440361,1899.607804,FALSE,micro,survey,4.052520664,0.2945337,4.953100968,
East Asia & Pacific,EAP,Thailand,THA,2002,national,SES,national,2002,consumption,2,2000 - 2013,2.15,0.017592949,0.003262638,0.001069627,0.004075907,9.684543114,6.754422536,0.29017377,0.419444959,0.372152533,0.026237392,0.036555803,0.044877015,0.053804073,0.063977503,0.076418754,0.093089989,0.116306867,0.157021436,0.331711167,0.711275532,13.28730679,64222580,3786.338111,2098.301433,FALSE,micro,survey,4.527211268,0.271955802,4.308053989,
East Asia & Pacific,EAP,Thailand,THA,2004,national,SES,national,2004,consumption,2,2000 - 2013,2.15,0.011857114,0.001938706,5.59E-04,0.002324491,10.92981594,7.61586224,0.299471476,0.425403126,0.373851373,0.025321305,0.03577306,0.044169342,0.053296109,0.063753336,0.076222316,0.09323003,0.115572531,0.154814658,0.337847312,0.744088695,13.28730679,65311166,4241.901973,2379.435724,FALSE,micro,survey,4.95793112,0.262468271,3.873278183,
East Asia & Pacific,EAP,Thailand,THA,2006,national,SES,national,2006,consumption,2,2000 - 2013,2.15,0.009298751,0.001673873,4.50E-04,0.001972041,12.25118949,8.708247897,0.290174243,0.418190339,0.37765041,0.024668417,0.035600007,0.044606061,0.054014392,0.064977718,0.078031635,0.094787105,0.118848538,0.159741704,0.324724423,0.813946787,13.28730679,66319525,4568.55642,2510.083746,FALSE,micro,survey,5.504123948,0.254086377,3.45406985,
East Asia & Pacific,EAP,Thailand,THA,2007,national,SES,national,2007,consumption,2,2000 - 2013,2.15,0.00541696,8.14E-04,2.01E-04,9.45E-04,12.20677088,8.923644689,0.260206627,0.397615164,0.359531422,0.026927522,0.038099788,0.046900989,0.056368735,0.067210727,0.080056933,0.096727932,0.120506678,0.15889751,0.308303186,0.832191702,13.28730679,66826754,4780.303386,2520.715742,FALSE,micro,survey,5.611822344,0.239520837,3.287724098,
East Asia & Pacific,EAP,Thailand,THA,2008,national,SES,national,2008,consumption,2,2000 - 2013,2.15,0.003044687,3.85E-04,8.71E-05,4.40E-04,12.90027993,9.35281631,0.267045876,0.402882739,0.367494422,0.02687553,0.037355903,0.045927633,0.055396802,0.066409952,0.079542697,0.096490315,0.120325438,0.160381238,0.311294493,0.877700024,13.28730679,67328239,4826.577161,2572.831149,FALSE,micro,survey,5.826408155,0.240994454,3.137759435,
East Asia & Pacific,EAP,Thailand,THA,2009,national,SES,national,2009,consumption,2,2000 - 2013,2.15,0.002472266,3.97E-04,1.00E-04,4.62E-04,13.34232516,9.841862125,0.258540254,0.396012638,0.358234894,0.027079012,0.038174874,0.04688733,0.056290723,0.067517697,0.080784079,0.097296545,0.120861405,0.159177751,0.305930585,0.870044016,13.28730679,67813654,4758.933555,2531.444934,FALSE,micro,survey,6.070931063,0.234991483,2.998462006,
East Asia & Pacific,EAP,Thailand,THA,2010,national,SES,national,2010,consumption,2,2000 - 2013,2.15,0.002652382,2.88E-04,5.56E-05,3.23E-04,13.76773213,10.07804296,0.255219329,0.394027714,0.354874306,0.027309835,0.038812028,0.04766473,0.056789527,0.067478488,0.08037225,0.0970855,0.119562999,0.157772959,0.307151682,0.898579071,13.28730679,68270489,5082.253593,2651.577474,FALSE,micro,survey,6.189021481,0.218494368,2.887447357,
East Asia & Pacific,EAP,Thailand,THA,2011,national,SES,national,2011,consumption,2,2000 - 2013,2.15,7.16E-04,1.14E-04,2.83E-05,1.32E-04,13.9743268,10.52835009,0.229684301,0.374590334,0.320071773,0.030255761,0.041982854,0.050790803,0.059706304,0.069711764,0.081653455,0.096819041,0.117667956,0.152438682,0.29897338,0.93280408,13.28730679,68712846,5091.958016,2682.822798,FALSE,micro,survey,6.414175045,0.192886678,2.699059651,
East Asia & Pacific,EAP,Thailand,THA,2012,national,SES,national,2012,consumption,2,2000 - 2013,2.15,0.001153205,1.74E-04,5.35E-05,2.10E-04,15.06487055,11.12993447,0.253906823,0.392566692,0.352583134,0.027633052,0.038875275,0.0475633,0.056827734,0.067738264,0.080649907,0.097121049,0.120391798,0.159051161,0.30414846,0.960927181,13.28730679,69157023,5425.685174,2861.051465,FALSE,micro,survey,6.714967233,0.215042676,2.629782247,
East Asia & Pacific,EAP,Thailand,THA,2013,national,SES,national,2013,consumption,2,2000 - 2013,2.15,6.08E-04,7.93E-05,1.48E-05,8.82E-05,15.30419357,11.46260691,0.234491646,0.378471082,0.344471226,0.028833112,0.040468707,0.04953133,0.058362399,0.069147358,0.081778549,0.098774448,0.12196142,0.158956856,0.292185821,0.981922362,13.28730679,69578602,5537.742322,2870.847547,FALSE,micro,survey,6.881303455,0.19706896,2.510236602,
East Asia & Pacific,EAP,Thailand,THA,2014,national,SES,national,2014,consumption,3,2014 - 2021,2.15,9.03E-04,9.02E-05,1.93E-05,1.02E-04,15.2776905,11.61930164,0.224746682,0.37032664,0.332352223,0.02970293,0.041430042,0.050499403,0.059737867,0.070296498,0.082721137,0.099092549,0.121864476,0.157908605,0.286746492,1.000531173,13.28730679,69960943,5561.697616,2870.382014,FALSE,micro,survey,6.959650819,0.194570776,2.471993197,
East Asia & Pacific,EAP,Thailand,THA,2015,national,SES,national,2015,consumption,3,2014 - 2021,2.15,4.65E-04,1.26E-04,6.16E-05,1.76E-04,15.99134386,12.34000394,0.21156435,0.359873327,0.315607136,0.031662871,0.043199511,0.051798619,0.061132172,0.071414238,0.083892506,0.099351135,0.120072215,0.153505264,0.283971468,0.991522142,13.28730679,70294397,5708.794091,2931.163376,FALSE,micro,survey,7.320001968,0.179749042,2.298644703,
East Asia & Pacific,EAP,Thailand,THA,2016,national,SES,national,2016,consumption,3,2014 - 2021,2.15,3.61E-04,7.01E-05,1.75E-05,8.10E-05,16.00525303,12.19428453,0.222203516,0.368906279,0.324350942,0.030523109,0.042075642,0.050993124,0.059911303,0.070266232,0.082392887,0.098070947,0.120335959,0.156279651,0.289151147,0.993387691,13.28730679,70607037,5878.75394,3002.253698,FALSE,micro,survey,7.247142264,0.185761112,2.338529637,
East Asia & Pacific,EAP,Thailand,THA,2017,national,SES,national,2017,consumption,3,2014 - 2021,2.15,3.71E-04,6.19E-05,1.21E-05,6.90E-05,16.19905567,12.48776519,0.216043535,0.363828048,0.326133261,0.030574774,0.042182485,0.051112348,0.060288013,0.071103789,0.084047019,0.099847165,0.121394712,0.156652817,0.282796879,1,13.28730679,70898202,6099.198026,3082.250128,FALSE,micro,survey,7.393882594,0.186538627,2.295555822,
East Asia & Pacific,EAP,Thailand,THA,2018,national,SES,national,2018,consumption,3,2014 - 2021,2.15,3.21E-04,5.68E-05,1.56E-05,6.71E-05,15.99203044,12.28571587,0.215784322,0.364121734,0.331128939,0.030383817,0.042052718,0.050984291,0.060085813,0.070856453,0.083776539,0.100041284,0.12220732,0.158125831,0.281485933,1.010638954,13.28730679,71127802,6336.239677,3212.831058,FALSE,micro,survey,7.292857933,0.188552778,2.329474431,
East Asia & Pacific,EAP,Thailand,THA,2019,national,SES,national,2019,consumption,3,2014 - 2021,2.15,9.50E-04,2.50E-04,8.54E-05,3.08E-04,16.04333636,12.53944296,0.197293262,0.34855722,0.313587356,0.032556219,0.044372094,0.053041807,0.062129895,0.072361906,0.084928755,0.100790055,0.122167322,0.155516742,0.272135205,1.017781407,13.28730679,71307763,6453.89408,3331.816606,FALSE,micro,survey,7.419721481,0.169171503,2.246465286,
East Asia & Pacific,EAP,Thailand,THA,2020,national,SES,national,2020,consumption,3,2014 - 2021,2.15,4.67E-04,1.11E-04,2.98E-05,1.30E-04,16.38856997,12.88915232,0.199171839,0.349858159,0.316215181,0.031583264,0.04352469,0.052793981,0.06222234,0.072790919,0.085484456,0.101391608,0.122858028,0.157245044,0.27010567,1.009171646,13.28730679,71475664,6048.100269,3298.022633,FALSE,micro,survey,7.59457616,0.180239977,2.213652543,
East Asia & Pacific,EAP,Thailand,THA,2021,national,SES,national,2021,consumption,3,2014 - 2021,2.15,1.40E-04,3.47E-05,1.52E-05,4.69E-05,16.55982032,12.92770572,0.198473919,0.349238725,0.317019412,0.031857392,0.044020658,0.053073791,0.062206015,0.072355089,0.08502533,0.101451106,0.123109422,0.15639122,0.270509977,1.021588466,13.28730679,71601103,6127.589833,3311.782855,FALSE,micro,survey,7.613852859,0.17103022,2.182175146,
Europe & Central Asia,ECA,Tajikistan,TJK,1999,national,TLSS,national,1999,consumption,0,1999 - 2015,2.15,0.619624039,0.211882737,0.098807242,0.298730203,2.129622673,1.832376237,0.149263971,0.295348611,0.245913045,0.032792148,0.05068772,0.062243402,0.072220322,0.08157792,0.092596404,0.105316091,0.121253203,0.147907111,0.233405679,0.076484494,2.594828367,6189565,402.6259476,454.9840265,FALSE,micro,survey,2.15,0.619624039,15.98391507,
Europe & Central Asia,ECA,Tajikistan,TJK,2003,national,TLSS,national,2003,consumption,0,1999 - 2015,2.15,0.367497591,0.105073172,0.042207364,0.138358245,3.142429809,2.577646937,0.176393704,0.327197192,0.279829951,0.032666597,0.046477313,0.056601856,0.06650776,0.07687171,0.087990235,0.101940618,0.122017259,0.152766781,0.256159871,0.18384625,2.594828367,6672492,545.2518856,619.1124207,FALSE,micro,survey,2.438823468,0.457545154,11.177908,
